10/18/2019                                                                                                                                                                               Dynamic List Display                                                                                                                                                                                       1

ECOLAB

Plant:			US10
Insp.lot origin:			03
Lot created on:			09/18/2019 To 10/18/2019
Insp. start date:			/ /
End of Inspection:			/ /
Maximum No. of Hits:			0
Char. filter:			1
Report name:			ZMQMR01A_INSPECTION_REPORT
Run Date :			10/18/2019
By:			Garrett Lowe

	Inspection type	Status		Inspection Lot	Material	Complaint quantity	Complaint quantity Unit	Refer. Object "Order"	Order Quantity delivered	Unit	Batch object	QATM	Short text	 Ok	Result	Unit QM char.	Lower spec.	Upper spec.	Sample Insp.Point	User Inspector	Insp.date Sample	Info field 3	Sample ID	Timestamp
	03			   30000808907	930222			101143715	             10,700.000	KG	5419JE8200	INFOBOQ	INFO BOQ Comments				               0	               0	B VV	VARANVA	10/14/2019		        1	05:17:22
	03			   30000808907	930222			101143715	             10,700.000	KG	5419JE8200	050-A	% EDTA		             3.8	%	             3.6	             4.5	B VV	VARANVA	10/14/2019	50mL of a 1% soln. Titrate with CuSO4. R	        1	05:17:22
	03			   30000808907	930222			101143715	             10,700.000	KG	5419JE8200	005-E	Titration to pH 4.0		             6.6	ML	             4.4	             8.0	B VV	VARANVA	10/14/2019	Chemist provide: Analytically weigh 3.0g	        1	05:17:22
	03			   30000808907	930222			101143715	             10,700.000	KG	5419JE8200	024-A	Specific Gravity		           1.051		           1.043	           1.063	B VV	VARANVA	10/14/2019	68 F/20C	        1	05:17:22
	03			   30000808907	930222			101143715	             10,700.000	KG	5419JE8200	006-A	pH of a 1 percent Soln		             7.2		             6.4	             7.6	B VV	VARANVA	10/14/2019		        1	05:17:22
	03			   30000808908	917631			101140158	             12,000.000	KG	5419JE8400	340-A	Visual		OK		               0	               0	B GV	VIDMAGF	10/12/2019	Appearance of product in clear colorless	        1	09:00:55
	03			   30000808908	917631			101140158	             12,000.000	KG	5419JE8400	005-E	Titration to pH 4.0		             6.4	ML	             5.8	             7.0	B GV	VIDMAGF	10/12/2019	20 mL of a 1 % soln. Titrate using 0.1N	        1	09:00:55
	03			   30000808908	917631			101140158	             12,000.000	KG	5419JE8400	050-A	% EDTA		           0.340	%	           0.250	           0.475	B GV	VIDMAGF	10/12/2019	Analytically weigh 7g. Titrate with 0.00	        1	09:00:55
	03			   30000808908	917631			101140158	             12,000.000	KG	5419JE8400	006-C	pH of a 100% Soln		            12.7		             9.0	             0.0	B GV	VIDMAGF	10/12/2019		        1	09:00:55
	03			   30000808908	917631			101140158	             12,000.000	KG	5419JE8400	INFOADJ	INFO Batch Adjustment				               0	               0	B GV	VIDMAGF	10/12/2019		        1	09:00:55
	03			   30000808909	916792			101143723	              7,200.000	KG	5419JE9800	006-A	pH of a 1 percent Soln		            12.8		            12.2	            13.5	B VV	VARANVA	10/13/2019		        1	23:46:10
	03			   30000808909	916792			101143723	              7,200.000	KG	5419JE9800	005-F	Titration to pH 8.3		             8.4	ML	             8.0	             8.8	B VV	VARANVA	10/13/2019	10 mL of a 1% solution prepared in a 100	        1	23:46:10
	03			   30000808909	916792			101143723	              7,200.000	KG	5419JE9800	005-E	Titration to pH 4.0		             8.5	ML	             8.4	             9.0	B VV	VARANVA	10/13/2019	10 mL of a 1% solution prepared in a 100	        1	23:46:10
	03			   30000808909	916792			101143723	              7,200.000	KG	5419JE9800	024-A	Specific Gravity		            1.39		            1.37	            1.43	B VV	VARANVA	10/13/2019	at 68 deg F	        1	23:46:10
	03			   30000808909	916792			101143723	              7,200.000	KG	5419JE9800	340-A	Visual		OK		               0	               0	B VV	VARANVA	10/13/2019		        1	23:46:10
	03			   30000808910	913989			101143652	              6,300.000	KG	5419JEA100	005-E	Titration to pH 4.0		            5.87	ML	            5.40	            6.20	BATCH JS	SCHOPJO	10/14/2019	5mL of a 1% soln prepared in a 1000mL fl	        1	01:00:25
	03			   30000808910	913989			101143652	              6,300.000	KG	5419JEA100	024-A	Specific Gravity		           1.483		           1.469	           1.513	BATCH JS	SCHOPJO	10/14/2019	68 Deg F	        1	01:00:25
	03			   30000808910	913989			101143652	              6,300.000	KG	5419JEA100	340-A	Visual		OK		               0	               0	BATCH JS	SCHOPJO	10/14/2019		        1	01:00:25
	03			   30000808911	900242			101143840	              9,500.000	KG	5419JEA700	INFOBOQ	INFO BOQ Comments				               0	               0	BATCH JS	SCHOPJO	10/14/2019		        1	05:34:59
	03			   30000808911	900242			101143840	              9,500.000	KG	5419JEA700	INFOADJ	INFO Batch Adjustment				               0	               0	BATCH JS	SCHOPJO	10/14/2019		        1	05:34:59
	03			   30000808911	900242			101143840	              9,500.000	KG	5419JEA700	342-A	Odor		OK		               0	               0	BATCH JS	SCHOPJO	10/14/2019		        1	05:34:59
	03			   30000808911	900242			101143840	              9,500.000	KG	5419JEA700	024-A	Specific Gravity		           1.046		           1.036	           1.056	BATCH JS	SCHOPJO	10/14/2019	@ 68 Deg F	        1	05:34:59
	03			   30000808911	900242			101143840	              9,500.000	KG	5419JEA700	340-A	Visual		OK		               0	               0	BATCH JS	SCHOPJO	10/14/2019		        1	05:34:59
	03			   30000808911	900242			101143840	              9,500.000	KG	5419JEA700	005-F	Titration @ pH 8.3		            6.17	ML	            5.20	            7.20	BATCH JS	SCHOPJO	10/14/2019	Titrate 20 ml aliquot of 1% soln using 0	        1	05:34:59
	03			   30000808912	900242			101143805	              9,500.000	KG	5419JEA900	005-F	Titration @ pH 8.3		            6.20	ML	            5.20	            7.20	B CAS	SLABOCH	10/14/2019	Titrate 20 ml aliquot of 1% soln using 0	        1	14:45:11
	03			   30000808912	900242			101143805	              9,500.000	KG	5419JEA900	340-A	Visual		OK		               0	               0	B CAS	SLABOCH	10/14/2019		        1	14:45:11
	03			   30000808912	900242			101143805	              9,500.000	KG	5419JEA900	024-A	Specific Gravity		           1.046		           1.036	           1.056	B CAS	SLABOCH	10/14/2019	@ 68 Deg F	        1	14:45:11
	03			   30000808912	900242			101143805	              9,500.000	KG	5419JEA900	342-A	Odor		OK		               0	               0	B CAS	SLABOCH	10/14/2019		        1	14:45:11
	03			   30000808912	900242			101143805	              9,500.000	KG	5419JEA900	INFOADJ	INFO Batch Adjustment				               0	               0	B CAS	SLABOCH	10/14/2019		        1	14:45:11
	03			   30000808912	900242			101143805	              9,500.000	KG	5419JEA900	INFOBOQ	INFO BOQ Comments				               0	               0	B CAS	SLABOCH	10/14/2019		        1	14:45:11
	03			   30000808913	914022			101143662	             12,200.000	KG	5419JEB800	340-A	Visual		OK		               0	               0	B GV	VIDMAGF	10/13/2019	Clear light yellow liquid	        1	16:36:38
	03			   30000808913	914022			101143662	             12,200.000	KG	5419JEB800	342-A	Odor		OK		               0	               0	B GV	VIDMAGF	10/13/2019		        1	16:36:38
	03			   30000808913	914022			101143662	             12,200.000	KG	5419JEB800	024-A	Specific Gravity		           1.178		           1.160	           1.190	B GV	VIDMAGF	10/13/2019	68 Deg F, Density cup	        1	16:36:38
	03			   30000808913	914022			101143662	             12,200.000	KG	5419JEB800	084-A	Viscosity		             666	mPS	             450	             850	B GV	VIDMAGF	10/13/2019	RVT Spdl 3 @ 100 rpm @ 68 F	        1	16:36:38
	03			   30000808913	914022			101143662	             12,200.000	KG	5419JEB800	006-C	pH of a 100% Soln		             4.2		             3.5	             4.5	B GV	VIDMAGF	10/13/2019		        1	16:36:38
	03			   30000808914	918855			101143698	             20,300.000	KG	5419JEC500	463-A	Color Spectrophotometer Delta E:		             0.5		             0.0	             6.5	BATCH NLG	GRIFFNI	10/14/2019		        1	17:37:44
	03			   30000808914	918855			101143698	             20,300.000	KG	5419JEC500	340-A	Visual		OK		               0	               0	BATCH NLG	GRIFFNI	10/14/2019		        1	17:37:44
	03			   30000808914	918855			101143698	             20,300.000	KG	5419JEC500	340-A	Visual:		OK		               0	               0	BATCH NLG	GRIFFNI	10/14/2019		        1	17:37:44
	03			   30000808914	918855			101143698	             20,300.000	KG	5419JEC500	018-A	Cloud Point 100%		              48	캜	              46	               0	BATCH NLG	GRIFFNI	10/14/2019		        1	17:37:44
	03			   30000808914	918855			101143698	             20,300.000	KG	5419JEC500	106-A	Refractive Index: brix scale, at ambient		            11.8		             8.2	            20.8	BATCH NLG	GRIFFNI	10/14/2019		        1	17:37:44
	03			   30000808914	918855			101143698	             20,300.000	KG	5419JEC500	006-C	pH of a 100% solution		             2.3		             0.0	             4.0	BATCH NLG	GRIFFNI	10/14/2019		        1	17:37:44
	03			   30000808976	930297			101146058	              6,722.180	KG	5419JEH800	340-A	Visual		OK		               0	               0	ILM/B VV	VARANVA	10/13/2019	Appearance of product in clear, colorles	        1	23:37:10
	03			   30000808976	930297			101146058	              6,722.180	KG	5419JEH800	024-A	Specific Gravity		            1.49		            1.43	            1.53	ILM/B VV	VARANVA	10/13/2019	Specific Gravity @ 68 deg F	        1	23:37:10
	03			   30000808976	930297			101146058	              6,722.180	KG	5419JEH800	005-F	Titration @ pH 8.3		            11.0	ML	            10.5	            11.5	ILM/B VV	VARANVA	10/13/2019	10 mL of a 1.0% soln prepared in a 1000	        1	23:37:10
	03			   30000808976	930297			101146058	              6,722.180	KG	5419JEH800	005-E	Titration at pH 4.0		            11.2	ML	            10.7	            11.7	ILM/B VV	VARANVA	10/13/2019	10 mL of a 1.0% soln prepared in a 1000	        1	23:37:10
	03			   30000808976	930297			101146058	              6,722.180	KG	5419JEH800	INFOBOQ	INFO BOQ Comments				               0	               0	ILM/B VV	VARANVA	10/13/2019		        1	23:37:10
	03			   30000808977	943803			101146060	              5,160.863	KG	5419JEH900	340-A	Visual		OK		               0	               0	TT/ILM VV	VARANVA	10/14/2019	Appearance of product in a clear, colorl	        1	00:52:13
	03			   30000808977	943803			101146060	              5,160.863	KG	5419JEH900	463-A	Color Spectrophotometer Delta E				             0.0	             8.0	TT/ILM VV	VARANVA	10/14/2019	Mode: Transmittance sample preparation:	        1	00:52:13
	03			   30000808977	943803			101146060	              5,160.863	KG	5419JEH900	005-E	Titration at pH 4.0		            12.2	ML	            11.7	            12.8	TT/ILM VV	VARANVA	10/14/2019	10 mL of a 1% soln prepared in a 1000 mL	        1	00:52:13
	03			   30000808977	943803			101146060	              5,160.863	KG	5419JEH900	024-A	Specific Gravity		           1.518		           1.500	           1.530	TT/ILM VV	VARANVA	10/14/2019		        1	00:52:13
	03			   30000808977	943803			101146060	              5,160.863	KG	5419JEH900	INFOADJ	INFO Batch Adjustment				               0	               0	TT/ILM VV	VARANVA	10/14/2019		        1	00:52:13
	03			   30000808977	943803			101146060	              5,160.863	KG	5419JEH900	INFOBOQ	INFO BOQ Comments				               0	               0	TT/ILM VV	VARANVA	10/14/2019		        1	00:52:13
	03			   30000808978	943803			101146062	              5,160.863	KG	5419JEI000	INFOBOQ	INFO BOQ Comments				               0	               0	ILM TT JS	SCHOPJO	10/14/2019		        1	01:16:31
	03			   30000808978	943803			101146062	              5,160.863	KG	5419JEI000	INFOADJ	INFO Batch Adjustment				               0	               0	ILM TT JS	SCHOPJO	10/14/2019		        1	01:16:31
	03			   30000808978	943803			101146062	              5,160.863	KG	5419JEI000	024-A	Specific Gravity		           1.525		           1.500	           1.530	ILM TT JS	SCHOPJO	10/14/2019		        1	01:16:31
	03			   30000808978	943803			101146062	              5,160.863	KG	5419JEI000	005-E	Titration at pH 4.0		            12.5	ML	            11.7	            12.8	ILM TT JS	SCHOPJO	10/14/2019	10 mL of a 1% soln prepared in a 1000 mL	        1	01:16:31
	03			   30000808978	943803			101146062	              5,160.863	KG	5419JEI000	463-A	Color Spectrophotometer Delta E		             8.0		             0.0	             8.0	ILM TT JS	SCHOPJO	10/14/2019	Mode: Transmittance sample preparation:	        1	01:16:31
	03			   30000808978	943803			101146062	              5,160.863	KG	5419JEI000	340-A	Visual		OK		               0	               0	ILM TT JS	SCHOPJO	10/14/2019	Appearance of product in a clear, colorl	        1	01:16:31
	03			   30000808979	922336			101146081	              8,509.463	KG	5419JEI100	340-A	Visual		OK		               0	               0	BATCH JS	SCHOPJO	10/12/2019		        1	19:52:30
	03			   30000808979	922336			101146081	              8,509.463	KG	5419JEI100	005-E	Titration @ pH 4.0		            6.19	ML	            5.55	            6.80	BATCH JS	SCHOPJO	10/12/2019	10 ml of a 1% solution prepared in a 100	        1	19:52:30
	03			   30000808979	922336			101146081	              8,509.463	KG	5419JEI100	005-F	Titration @ pH 8.3		            6.44	ML	            5.90	            7.30	BATCH JS	SCHOPJO	10/12/2019	10 ml of a 1% solution prepared in a 100	        1	19:52:30
	03			   30000808979	922336			101146081	              8,509.463	KG	5419JEI100	024-A	Specific Gravity		           1.249		           1.228	           1.268	BATCH JS	SCHOPJO	10/12/2019	68 deg F	        1	19:52:30
	03			   30000808979	922336			101146081	              8,509.463	KG	5419JEI100	160-A	Foaming Property Analysis		              0	ML	               0	              10	BATCH JS	SCHOPJO	10/12/2019	Place 200 mls of a 1% solution in a 500	        1	19:52:30
	03			   30000808979	922336			101146081	              8,509.463	KG	5419JEI100	INFOBOQ	INFO BOQ Comments				               0	               0	BATCH JS	SCHOPJO	10/12/2019		        1	19:52:30
	03			   30000808980	943803			101146092	              4,874.148	KG	5419JEI200	340-A	Visual		OK		               0	               0	ILMB AJ	JAGIRAT	10/14/2019	Appearance of product in a clear, colorl	        1	09:21:09
	03			   30000808980	943803			101146092	              4,874.148	KG	5419JEI200	463-A	Color Spectrophotometer Delta E				             0.0	             8.0	ILMB AJ	JAGIRAT	10/14/2019	Mode: Transmittance sample preparation:	        1	09:21:09
	03			   30000808980	943803			101146092	              4,874.148	KG	5419JEI200	005-E	Titration at pH 4.0		            12.3	ML	            11.7	            12.8	ILMB AJ	JAGIRAT	10/14/2019	10 mL of a 1% soln prepared in a 1000 mL	        1	09:21:09
	03			   30000808980	943803			101146092	              4,874.148	KG	5419JEI200	024-A	Specific Gravity		           1.520		           1.500	           1.530	ILMB AJ	JAGIRAT	10/14/2019		        1	09:21:09
	03			   30000808980	943803			101146092	              4,874.148	KG	5419JEI200	INFOADJ	INFO Batch Adjustment				               0	               0	ILMB AJ	JAGIRAT	10/14/2019		        1	09:21:09
	03			   30000808980	943803			101146092	              4,874.148	KG	5419JEI200	INFOBOQ	INFO BOQ Comments				               0	               0	ILMB AJ	JAGIRAT	10/14/2019		        1	09:21:09
	03			   30000808982	943803			101146061	              6,307.721	KG	5419JEI400	INFOBOQ	INFO BOQ Comments				               0	               0	B ILM CAS	SLABOCH	10/14/2019		        1	16:54:13
	03			   30000808982	943803			101146061	              6,307.721	KG	5419JEI400	INFOADJ	INFO Batch Adjustment				               0	               0	B ILM CAS	SLABOCH	10/14/2019		        1	16:54:13
	03			   30000808982	943803			101146061	              6,307.721	KG	5419JEI400	024-A	Specific Gravity		           1.517		           1.500	           1.530	B ILM CAS	SLABOCH	10/14/2019		        1	16:54:13
	03			   30000808982	943803			101146061	              6,307.721	KG	5419JEI400	005-E	Titration at pH 4.0		            12.3	ML	            11.7	            12.8	B ILM CAS	SLABOCH	10/14/2019	10 mL of a 1% soln prepared in a 1000 mL	        1	16:54:13
	03			   30000808982	943803			101146061	              6,307.721	KG	5419JEI400	463-A	Color Spectrophotometer Delta E				             0.0	             8.0	B ILM CAS	SLABOCH	10/14/2019	Mode: Transmittance sample preparation:	        1	16:54:13
	03			   30000808982	943803			101146061	              6,307.721	KG	5419JEI400	340-A	Visual		OK		               0	               0	B ILM CAS	SLABOCH	10/14/2019	Appearance of product in a clear, colorl	        1	16:54:13
	03			   30000808983	942847			101146063	              7,699.470	KG	5419JEI500	340-A	Visual		OK		               0	               0	B AJ	JAGIRAT	10/14/2019	Appearance of product in clear, colorles	        1	12:45:35
	03			   30000808983	942847			101146063	              7,699.470	KG	5419JEI500	005-D	Titr to pH XX		            10.2	ML	             9.5	            10.5	B AJ	JAGIRAT	10/14/2019	Titrate 10 ml of a 1% solution using  0.	        1	12:45:35
	03			   30000808983	942847			101146063	              7,699.470	KG	5419JEI500	160-A	Foaming Property Analysis		              25	ML	               0	              30	B AJ	JAGIRAT	10/14/2019	Prepare a 1% solution of product in D.I.	        1	12:45:35
	03			   30000808983	942847			101146063	              7,699.470	KG	5419JEI500	024-A	Specific Gravity		           1.461		           1.433	           1.473	B AJ	JAGIRAT	10/14/2019	at 68 deg F	        1	12:45:35
	03			   30000808983	942847			101146063	              7,699.470	KG	5419JEI500	INFOBOQ	INFO BOQ Comments				               0	               0	B AJ	JAGIRAT	10/14/2019		        1	12:45:35
	03			   30000808984	913451			101146064	              9,159.000	KG	5419JEI600	340-A	Visual		OK		               0	               0	BATCH JS	SCHOPJO	10/13/2019	Appearance in clear, colorless glass ves	        1	21:52:49
	03			   30000808984	913451			101146064	              9,159.000	KG	5419JEI600	005-E	Titration to pH 4.0		             5.7	ML	             4.5	             7.2	BATCH JS	SCHOPJO	10/13/2019	Titrate 10 ml of a 1% solution using 0.1	        1	21:52:49
	03			   30000808984	913451			101146064	              9,159.000	KG	5419JEI600	005-F	Titration to pH 8.3		             5.9	ML	             4.8	             7.2	BATCH JS	SCHOPJO	10/13/2019	Titrate 10 ml of a 1% solution using 0.1	        1	21:52:49
	03			   30000808984	913451			101146064	              9,159.000	KG	5419JEI600	024-A	Specific Gravity		          1.2119		          1.1969	          1.2229	BATCH JS	SCHOPJO	10/13/2019	68 deg F	        1	21:52:49
	03			   30000808984	913451			101146064	              9,159.000	KG	5419JEI600	INFOADJ	INFO Batch Adjustment				               0	               0	BATCH JS	SCHOPJO	10/13/2019		        1	21:52:49
	03			   30000808984	913451			101146064	              9,159.000	KG	5419JEI600	INFOBOQ	INFO BOQ Comments				               0	               0	BATCH JS	SCHOPJO	10/13/2019		        1	21:52:49
	03			   30000808985	915207			101146065	              4,286.525	KG	5419JEI700	024-A	Specific Gravity		           1.514		           1.435	           1.586	B ILM CAS	SLABOCH	10/14/2019	Specific gravity at 68 deg F	        1	19:37:47
	03			   30000808985	915207			101146065	              4,286.525	KG	5419JEI700	005-E	Titration to pH 4.0		            12.0	ML	            11.5	            12.8	B ILM CAS	SLABOCH	10/14/2019	Chemist provide: 10 mL of a 1% percent s	        1	19:37:47
	03			   30000808985	915207			101146065	              4,286.525	KG	5419JEI700	005-F	Titration to pH 8.3		            11.7	ML	            11.2	            12.5	B ILM CAS	SLABOCH	10/14/2019	Chemist Provide: 10 mL of a 1% soln prep	        1	19:37:47
	03			   30000808985	915207			101146065	              4,286.525	KG	5419JEI700	006-A	pH of a 1 percent Soln		            12.9		            12.0	             0.0	B ILM CAS	SLABOCH	10/14/2019		        1	19:37:47
	03			   30000808985	915207			101146065	              4,286.525	KG	5419JEI700	340-A	Visual		OK		               0	               0	B ILM CAS	SLABOCH	10/14/2019	Appearance of product in a clear, colorl	        1	19:37:47
	03			   30000808986	913989			101146066	             14,108.630	KG	5419JEI800	005-E	Titration to pH 4.0		            5.74	ML	            5.40	            6.20	B ILM CAS	SLABOCH	10/14/2019	5mL of a 1% soln prepared in a 1000mL fl	        1	15:26:45
	03			   30000808986	913989			101146066	             14,108.630	KG	5419JEI800	024-A	Specific Gravity		           1.483		           1.469	           1.513	B ILM CAS	SLABOCH	10/14/2019	68 Deg F	        1	15:26:45
	03			   30000808986	913989			101146066	             14,108.630	KG	5419JEI800	340-A	Visual		OK		               0	               0	B ILM CAS	SLABOCH	10/14/2019		        1	15:26:45
	03			   30000808987	915207			101146069	              8,001.514	KG	5419JEI900	340-A	Visual		OK		               0	               0	ILM JZ	ZUKLIJO	10/14/2019	Appearance of product in a clear, colorl	        1	20:08:51
	03			   30000808987	915207			101146069	              8,001.514	KG	5419JEI900	006-A	pH of a 1 percent Soln		            12.8		            12.0	             0.0	ILM JZ	ZUKLIJO	10/14/2019		        1	20:08:51
	03			   30000808987	915207			101146069	              8,001.514	KG	5419JEI900	005-F	Titration to pH 8.3		            11.6	ML	            11.2	            12.5	ILM JZ	ZUKLIJO	10/14/2019	Chemist Provide: 10 mL of a 1% soln prep	        1	20:08:51
	03			   30000808987	915207			101146069	              8,001.514	KG	5419JEI900	005-E	Titration to pH 4.0		            11.9	ML	            11.5	            12.8	ILM JZ	ZUKLIJO	10/14/2019	Chemist provide: 10 mL of a 1% percent s	        1	20:08:51
	03			   30000808987	915207			101146069	              8,001.514	KG	5419JEI900	024-A	Specific Gravity		           1.513		           1.435	           1.586	ILM JZ	ZUKLIJO	10/14/2019	Specific gravity at 68 deg F	        1	20:08:51
	03			   30000808988	922277			101146070	             15,341.000	KG	5419JEJ100	340-A	Visual		OK		               0	               0	BATCH NLG	GRIFFNI	10/14/2019	Appearance of product in clear, colorles	        1	15:14:12
	03			   30000808988	922277			101146070	             15,341.000	KG	5419JEJ100	005-F	Titration to pH 8.3		            7.47	ML	            6.64	            8.12	BATCH NLG	GRIFFNI	10/14/2019	10 mL of a 1% soln prepared in a 1000 mL	        1	15:14:12
	03			   30000808988	922277			101146070	             15,341.000	KG	5419JEJ100	024-A	Specific Gravity		           1.345		           1.326	           1.376	BATCH NLG	GRIFFNI	10/14/2019	68 deg F	        1	15:14:12
	03			   30000808988	922277			101146070	             15,341.000	KG	5419JEJ100	INFOBOQ	INFO BOQ Comments				               0	               0	BATCH NLG	GRIFFNI	10/14/2019		        1	15:14:12
	03			   30000808989	912747			101146076	              4,912.945	KG	5419JEJ200	INFOBOQ	INFO BOQ Comments				               0	               0	BJZ	ZUKLIJO	10/14/2019		        1	19:24:33
	03			   30000808989	912747			101146076	              4,912.945	KG	5419JEJ200	005-F	Titration to pH 8.3		             6.5	ML	             5.5	             6.5	BJZ	ZUKLIJO	10/14/2019	Titrate 10 mL of a 1 percent soln prepar	        1	19:24:33
	03			   30000808989	912747			101146076	              4,912.945	KG	5419JEJ200	005-E	Titration to pH 4.0		             3.1	ML	             2.4	             3.4	BJZ	ZUKLIJO	10/14/2019	Titirate 10 mL of a 1 percent soln prepa	        1	19:24:33
	03			   30000808989	912747			101146076	              4,912.945	KG	5419JEJ200	340-A	Visual		OK		               0	               0	BJZ	ZUKLIJO	10/14/2019	Appearance of product in clear, colorles	        1	19:24:33
	03			   30000808990	959361			101146077	              6,327.025	KG	5419JEJ300	340-A	Visual		OK		               0	               0	BATCHJKI	KINGJA2	10/14/2019	ambient conditions	        1	16:20:04
	03			   30000808990	959361			101146077	              6,327.025	KG	5419JEJ300	463-A	Color Spectrophotometer Delta E		             2.8		             0.0	             4.5	BATCHJKI	KINGJA2	10/14/2019	Mode: Transmittance sample preparation:	        1	16:20:04
	03			   30000808990	959361			101146077	              6,327.025	KG	5419JEJ300	005-E	Titration @ pH 4.0		             3.0	ML	             2.5	             3.5	BATCHJKI	KINGJA2	10/14/2019	Titrate 10 ml of a 1% (w/v) solution usi	        1	16:20:04
	03			   30000808990	959361			101146077	              6,327.025	KG	5419JEJ300	005-F	Titration @ pH 8.3		             6.4	ML	             6.0	             7.0	BATCHJKI	KINGJA2	10/14/2019	Titrate 10 ml of a 1% (w/v) solution usi	        1	16:20:04
	03			   30000808990	959361			101146077	              6,327.025	KG	5419JEJ300	024-A	Specific Gravity		           1.198		           1.164	           1.224	BATCHJKI	KINGJA2	10/14/2019	at 68F	        1	16:20:04
	03			   30000808990	959361			101146077	              6,327.025	KG	5419JEJ300	006-C	pH of a 100% Soln		             0.1		             0.0	             1.5	BATCHJKI	KINGJA2	10/14/2019		        1	16:20:04
	03			   30000808990	959361			101146077	              6,327.025	KG	5419JEJ300	INFOADJUST	INFO Batch adjustment				               0	               0	BATCHJKI	KINGJA2	10/14/2019		        1	16:20:04
	03			   30000808990	959361			101146077	              6,327.025	KG	5419JEJ300	INFOBOQ	INFO BOQ COMMENTS				               0	               0	BATCHJKI	KINGJA2	10/14/2019		        1	16:20:04
	03			   30000808991	943803			101146082	             11,468.584	KG	5419JEJ400	340-A	Visual		OK		               0	               0	ILM B JKI	KINGJA2	10/14/2019	Appearance of product in a clear, colorl	        1	10:32:31
	03			   30000808991	943803			101146082	             11,468.584	KG	5419JEJ400	463-A	Color Spectrophotometer Delta E		             8.0		             0.0	             8.0	ILM B JKI	KINGJA2	10/14/2019	Mode: Transmittance sample preparation:	        1	10:32:31
	03			   30000808991	943803			101146082	             11,468.584	KG	5419JEJ400	005-E	Titration at pH 4.0		            12.3	ML	            11.7	            12.8	ILM B JKI	KINGJA2	10/14/2019	10 mL of a 1% soln prepared in a 1000 mL	        1	10:32:31
	03			   30000808991	943803			101146082	             11,468.584	KG	5419JEJ400	024-A	Specific Gravity		           1.522		           1.500	           1.530	ILM B JKI	KINGJA2	10/14/2019		        1	10:32:31
	03			   30000808991	943803			101146082	             11,468.584	KG	5419JEJ400	INFOADJ	INFO Batch Adjustment				               0	               0	ILM B JKI	KINGJA2	10/14/2019		        1	10:32:31
	03			   30000808991	943803			101146082	             11,468.584	KG	5419JEJ400	INFOBOQ	INFO BOQ Comments				               0	               0	ILM B JKI	KINGJA2	10/14/2019		        1	10:32:31
	03			   30000808992	943803			101146086	              8,028.009	KG	5419JEJ500	INFOBOQ	INFO BOQ Comments				               0	               0	ILM B J KI	KINGJA2	10/14/2019		        1	09:11:38
	03			   30000808992	943803			101146086	              8,028.009	KG	5419JEJ500	INFOADJ	INFO Batch Adjustment				               0	               0	ILM B J KI	KINGJA2	10/14/2019		        1	09:11:38
	03			   30000808992	943803			101146086	              8,028.009	KG	5419JEJ500	024-A	Specific Gravity		           1.521		           1.500	           1.530	ILM B J KI	KINGJA2	10/14/2019		        1	09:11:38
	03			   30000808992	943803			101146086	              8,028.009	KG	5419JEJ500	005-E	Titration at pH 4.0		            12.3	ML	            11.7	            12.8	ILM B J KI	KINGJA2	10/14/2019	10 mL of a 1% soln prepared in a 1000 mL	        1	09:11:38
	03			   30000808992	943803			101146086	              8,028.009	KG	5419JEJ500	463-A	Color Spectrophotometer Delta E		             8.0		             0.0	             8.0	ILM B J KI	KINGJA2	10/14/2019	Mode: Transmittance sample preparation:	        1	09:11:38
	03			   30000808992	943803			101146086	              8,028.009	KG	5419JEJ500	340-A	Visual		OK		               0	               0	ILM B J KI	KINGJA2	10/14/2019	Appearance of product in a clear, colorl	        1	09:11:38
	03			   30000808993	930495			101146097	              5,599.924	KG	5419JEJ600	340-A	Visual		OK		               0	               0	B AJ	JAGIRAT	10/14/2019		        1	09:57:45
	03			   30000808993	930495			101146097	              5,599.924	KG	5419JEJ600	005-F	Titration to pH 8.3		             7.3	ML	             6.6	             7.6	B AJ	JAGIRAT	10/14/2019	Chemist Provide: 10 mL of a 1 % soln pre	        1	09:57:45
	03			   30000808993	930495			101146097	              5,599.924	KG	5419JEJ600	005-E	Titration to pH 4.0		             7.6	ML	             7.1	             8.2	B AJ	JAGIRAT	10/14/2019	Chemist Provide: 10 mL of a 1 % soln pre	        1	09:57:45
	03			   30000808993	930495			101146097	              5,599.924	KG	5419JEJ600	050-A	% EDTA		             3.1	%	             2.9	             3.6	B AJ	JAGIRAT	10/14/2019	50mL of a 1% soln. Titrate with CuSO4. R	        1	09:57:45
	03			   30000808993	930495			101146097	              5,599.924	KG	5419JEJ600	066B-A	Foam Height		               3	ML	               0	               5	B AJ	JAGIRAT	10/14/2019	Foam Height in mL, using 25 ml of 1% sol	        1	09:57:45
	03			   30000808993	930495			101146097	              5,599.924	KG	5419JEJ600	024-A	Specific Gravity		           1.343		           1.335	           1.355	B AJ	JAGIRAT	10/14/2019	68 deg F	        1	09:57:45
	03			   30000808993	930495			101146097	              5,599.924	KG	5419JEJ600	INFOBOQ	INFO BOQ Comments				               0	               0	B AJ	JAGIRAT	10/14/2019		        1	09:57:45
	03			   30000808994	913989			101146098	             14,672.975	KG	5419JEJ700	005-E	Titration to pH 4.0		            5.93	ML	            5.40	            6.20	ILM B TM	MARTIT1	10/16/2019	5mL of a 1% soln prepared in a 1000mL fl	        1	15:11:30
